48.763328, 11.424403
48.76388, 11.405365
48.764022, 11.422787
48.764167, 11.418035
48.764361, 11.690101
48.76443, 11.451355
48.764632, 11.40048
48.764725, 11.429526
48.764728, 11.43018
48.764846, 11.379953
48.765031, 11.43117
48.765198, 11.534154
48.765614, 11.689876
48.765691, 11.693115
48.765761, 11.535608
48.766098, 11.439517
48.766763, 11.421184
48.766923, 11.274903
48.76715, 11.485886
48.767222, 11.431111
48.767409, 11.434544
48.767595, 11.476415
48.767693, 11.411643
48.767885, 11.421313
48.768172, 11.425626
48.768378, 11.390648
48.768398, 11.419968
48.768408, 11.423954
48.769259, 11.449171
48.769549, 11.471886
48.769574, 11.618498
48.7696, 11.537085
48.769616, 11.618
48.769659, 11.382681
48.769719, 11.451435
48.770171, 11.439909
48.770199, 11.379536
48.770886, 11.616531
48.771083, 11.40301
48.771102, 11.374295
48.771304, 11.616544
48.771746, 11.381034
48.771772, 11.445852
48.772408, 11.481421
48.772431, 11.484667
48.772782, 11.43172
48.772939, 11.438103
48.773191, 11.396693
48.773927, 11.425287
48.773986, 11.442935
48.774378, 11.454591
48.774808, 11.459759
48.775146, 11.409981
48.775391, 11.375506
48.775563, 11.412617
48.775766, 11.4119
48.77648, 11.373962
48.776515, 11.422517
48.778191, 11.422987
48.778323, 11.446565
48.778349, 11.407824
48.77838, 11.458943
48.779119, 11.402099
48.77989, 11.401751
48.780356, 11.432457
48.781763, 11.371278
48.78256, 11.480595
48.782586, 11.598963
48.783322, 11.368013
48.783573, 11.478826
48.783738, 11.607083
48.785079, 11.447208
48.789268, 11.381167
48.790977, 11.526099
48.796536, 11.536718
48.797626, 11.435875
48.797876, 11.431798
48.798879, 11.376501
48.799571, 11.37967
48.803174, 11.369496
48.80385, 11.403097
48.804323, 11.401136
48.804776, 11.294152
48.804989, 11.293057
48.806189, 11.510614
48.806803, 11.406344
48.807039, 11.368461
48.807483, 11.467136
48.807505, 11.368775
48.807869, 11.457337
48.808023, 11.455002
48.808091, 11.297994
48.808457, 11.369916
48.808591, 11.459892
48.809093, 11.376328
48.809816, 11.450652
48.810018, 11.45619
48.81005, 11.498148
48.810176, 11.499595
48.810761, 11.499767
48.810845, 11.497863
48.811668, 11.286109
48.811893, 11.447885
48.812038, 11.50093
48.813216, 11.481359
48.815545, 11.454786
48.819745, 11.410947
48.820956, 11.502227
48.822966, 11.462176
48.823204, 11.4145
48.824161, 11.467548
48.824915, 11.413718
48.825553, 11.416789
48.827034, 11.419893
48.828367, 11.459977
48.829542, 11.412276
48.838959, 11.428095
48.854271, 11.450291
48.854433, 11.458231
48.854552, 11.443216
48.858077, 11.458906
48.882739, 11.200004
48.884397, 11.183054
48.885265, 11.20248
48.886148, 11.179106
48.886219, 11.185965
48.886355, 11.216061
48.886652, 11.191703
48.886692, 11.215143
48.887124, 11.193933
48.888296, 11.166627
48.889205, 11.191448
48.889786, 11.184486
48.890787, 11.1856
48.891124, 11.18318
48.892207, 11.187545
48.892656, 11.188205
48.892922, 11.180283
48.8931, 11.174004
48.893342, 11.184675
48.893535, 11.172303
48.893544, 11.183996
48.893826, 11.171185
48.894427, 11.178165
48.894631, 11.169075
48.894802, 11.182797
48.895269, 11.182732
48.898904, 11.180134
48.901995, 11.161752
